borough,longitude,latitude
BROOKLYN,-73.9457503123893,40.60849096687774
BROOKLYN,-73.9380897378018,40.63098089425455
BROOKLYN,-73.92759602359374,40.585207539499365
BROOKLYN,-73.99519151849063,40.62271528387857
BROOKLYN,-73.89513763162047,40.64353319608346
BROOKLYN,-73.90313293423482,40.608176939095
BROOKLYN,-73.98527224179425,40.64675242291903
BROOKLYN,-73.95328913571282,40.65279096011352
BROOKLYN,-73.9755899986301,40.63344453357946
BROOKLYN,-73.97915926241053,40.67472696190165
BROOKLYN,-73.86791989473052,40.651887058955616
BROOKLYN,-73.94394983847704,40.6584638904079
BROOKLYN,-73.88491889171469,40.63009266957744
BROOKLYN,-73.97492477204784,40.6159768373595
BROOKLYN,-73.9847745275205,40.629111820486834
BROOKLYN,-73.99836538645708,40.59635871060242
BROOKLYN,-73.95149828793035,40.62853250528198
BROOKLYN,-73.91796846160406,40.659333736444616
BROOKLYN,-74.01873967607446,40.61990862334566
BROOKLYN,-73.98304302984194,40.64396344739863
BROOKLYN,-73.89882850866337,40.6247632396582
BROOKLYN,-73.89772996413258,40.65666866573784
BROOKLYN,-73.9155733368829,40.63951674428886
BROOKLYN,-74.00379074065172,40.680576089246905
BROOKLYN,-73.93216278936539,40.68610799711764
BROOKLYN,-74.02526578138898,40.64661927460522
BROOKLYN,-74.01016622176752,40.63543140945584
BROOKLYN,-73.87436494243285,40.67934250324772
BROOKLYN,-73.93110243945127,40.58771422954516
BROOKLYN,-73.93532576330716,40.720785426412654
BROOKLYN,-73.86696268020427,40.66062610418592
BROOKLYN,-73.87262605221045,40.64047803604084
BROOKLYN,-73.92595758099033,40.665421725543546
BROOKLYN,-73.94606344630581,40.72507014570898
BROOKLYN,-73.99583105684796,40.62512744381266
BROOKLYN,-73.97076034446364,40.6774947658479
BROOKLYN,-74.0022336627829,40.61905736676663
BROOKLYN,-73.98719687439285,40.67059564350529
BROOKLYN,-73.92234481967085,40.67016663449854
BROOKLYN,-73.87367303392739,40.673132761588455
BROOKLYN,-73.95805152075017,40.676558342237904
BROOKLYN,-73.89289549163081,40.64784780371006
BROOKLYN,-74.0157187208949,40.66460021211913
BROOKLYN,-73.99361920617697,40.624395467676045
BROOKLYN,-73.98512159547148,40.622069067469646
BROOKLYN,-73.99920952003721,40.640136541388
BROOKLYN,-73.94431778468021,40.639431237445365
BROOKLYN,-73.99305822815661,40.59218358701823
BROOKLYN,-73.91568341757558,40.70380702572297
BROOKLYN,-74.00113585252134,40.60539286106524
BROOKLYN,-73.9551924618594,40.64571103188323
BROOKLYN,-74.00226983837572,40.65951904281933
BROOKLYN,-74.01213395235756,40.62008677421195
BROOKLYN,-73.9276680931391,40.59719897358685
BROOKLYN,-74.00947082585711,40.63783736056392
BROOKLYN,-73.90948051201325,40.62155212290927
BROOKLYN,-73.9966834146051,40.67413458863008
BROOKLYN,-73.96992154857683,40.68879966123847
BROOKLYN,-73.93373029270141,40.71674063341297
BROOKLYN,-74.00153135435129,40.62014204825741
BROOKLYN,-73.92732860989018,40.68355959503518
BROOKLYN,-73.91107447389753,40.68452209076913
BROOKLYN,-73.94035469903557,40.65336171056255
BROOKLYN,-73.96812499300793,40.624239405124825
BROOKLYN,-73.89684070888084,40.59301834456849
BROOKLYN,-73.91744006564693,40.69098643320827
BROOKLYN,-73.87421337871811,40.676566176222686
BROOKLYN,-74.01112468578927,40.61350330698624
BROOKLYN,-73.93894908523956,40.613260359904935
BROOKLYN,-73.98795661595716,40.68517916294607
BROOKLYN,-73.9853953914951,40.58335671660182
BROOKLYN,-73.97576180744258,40.65992413229122
BROOKLYN,-73.9633691094633,40.6025225527566
BROOKLYN,-73.95842909542871,40.6564844832207
BROOKLYN,-73.88452360519392,40.675593589035856
BROOKLYN,-73.9981814547143,40.58334948728644
BROOKLYN,-73.9602948626841,40.68523602013214
BROOKLYN,-73.95027090530515,40.71106695563525
BROOKLYN,-73.84072699190044,40.6100773398576
BROOKLYN,-73.927700793775,40.62263299508548
BROOKLYN,-73.99554716599526,40.62759564721212
BROOKLYN,-73.90148425469269,40.65733636413991
BROOKLYN,-73.8968136557455,40.67256608784616
BROOKLYN,-73.96429604286325,40.71670300191195
BROOKLYN,-73.95158131844117,40.66127455628616
BROOKLYN,-73.99688017366483,40.601216439825
BROOKLYN,-73.92115213037746,40.58346244266228
BROOKLYN,-73.88167943869725,40.59115138500812
BROOKLYN,-73.94319725076508,40.63563588902401
BROOKLYN,-73.93723826261356,40.70720714442431
BROOKLYN,-73.93344727719878,40.708948550301216
BROOKLYN,-74.00760692959086,40.64760851671602
BROOKLYN,-73.95465117153388,40.720671331624565
BROOKLYN,-73.95471768532167,40.6681323201949
BROOKLYN,-74.01000248430684,40.624385616722925
BROOKLYN,-73.92325286195833,40.58783546550155
BROOKLYN,-73.95431830025049,40.65915677194541
BROOKLYN,-73.86467967425797,40.64802800847876
BROOKLYN,-74.00722904355665,40.64355787061664
BROOKLYN,-73.93965472227057,40.58391367154551
BROOKLYN,-73.95175571204564,40.664974041586895
BROOKLYN,-73.87324041356247,40.656316226704085
BROOKLYN,-73.93423669495239,40.60343339832975
BROOKLYN,-73.91248648521069,40.64968659891597
BROOKLYN,-73.95733903994933,40.65209904150409
BROOKLYN,-73.99271434771467,40.66320359555905
BROOKLYN,-73.91826900790886,40.67844389232739
BROOKLYN,-73.9911766445589,40.5753235725544
BROOKLYN,-73.90569085457113,40.65563204491128
BROOKLYN,-73.86615254135833,40.589019998951926
BROOKLYN,-74.03818043325728,40.63562899219637
BROOKLYN,-74.01906853462522,40.617305122653065
BROOKLYN,-73.95536206749455,40.6021246058353
BROOKLYN,-73.9679332065432,40.687766903425086
BROOKLYN,-74.01435548761587,40.62877851659818
BROOKLYN,-73.86847326189705,40.62511294268539
BROOKLYN,-73.91118245844878,40.63968565843299
BROOKLYN,-73.90145124012832,40.59258044989466
BROOKLYN,-73.96859122914198,40.69511162058564
BROOKLYN,-73.97582218579201,40.68345594849769
BROOKLYN,-73.9723064213632,40.64935891077436
BROOKLYN,-73.8836518594898,40.63718713150544
BROOKLYN,-73.8670312186772,40.66052689337727
BROOKLYN,-74.00295952298956,40.63567558616493
BROOKLYN,-74.00191292610057,40.66266916065516
BROOKLYN,-73.9097951536633,40.64019761191847
BROOKLYN,-73.88706907384372,40.685394393946105
BROOKLYN,-73.92799402482181,40.65655985756413
BROOKLYN,-73.92539316580222,40.67991139180064
BROOKLYN,-73.90822404519993,40.60907050715599
BROOKLYN,-73.84528022462843,40.623812054224665
BROOKLYN,-73.91426723789951,40.68504557844721
BROOKLYN,-73.94987322069129,40.58670636989076
BROOKLYN,-73.88727507344151,40.65590267890401
BROOKLYN,-73.95725814029981,40.60707951047478
BROOKLYN,-74.01152259227835,40.667034772774855
BROOKLYN,-73.93902410442688,40.713927183288455
BROOKLYN,-73.99611725365882,40.58947934439185
BROOKLYN,-73.92046539016609,40.59758931005266
BROOKLYN,-73.97535875468272,40.60154165547031
BROOKLYN,-73.88434061144143,40.68193546481268
BROOKLYN,-73.8848136279648,40.599380797391824
BROOKLYN,-73.93545026861635,40.703219901582194
BROOKLYN,-73.98389615103392,40.66440074294606
BROOKLYN,-74.00004772746613,40.63185741365604
BROOKLYN,-73.94040682696303,40.64075898294931
BROOKLYN,-73.92805056383301,40.67594092324151
BROOKLYN,-73.9524051659366,40.68668867479905
BROOKLYN,-73.93322746206998,40.67548103420021
BROOKLYN,-73.95063786819931,40.58675531359093
BROOKLYN,-73.93023876271566,40.66091137098774
BROOKLYN,-73.91842312697725,40.67774144759713
BROOKLYN,-73.88278418752928,40.66019193451884
BROOKLYN,-73.96556106432043,40.59708707399725
BROOKLYN,-74.02569983809526,40.612544725277225
BROOKLYN,-73.87390539592485,40.69034469951057
BROOKLYN,-73.88942282748985,40.66331362411425
BROOKLYN,-73.9441088121971,40.71019148185691
BROOKLYN,-73.98383772576187,40.635097724487125
BROOKLYN,-73.91368118872812,40.69852777124265
BROOKLYN,-73.92961173878825,40.71451464219502
BROOKLYN,-74.00324133953775,40.68018683214064
BROOKLYN,-73.91157920580557,40.62423411844276
BROOKLYN,-73.8892460403188,40.67701208645918
BROOKLYN,-73.98829490855609,40.57622291493215
BROOKLYN,-73.90700971876194,40.65109759639622
BROOKLYN,-73.94957885428505,40.68187107173687
BROOKLYN,-73.9710456204554,40.69217928373158
BROOKLYN,-73.9427305313681,40.7126042652847
BROOKLYN,-73.9044623811094,40.66426333637261
BROOKLYN,-73.86884472626171,40.65350634856744
BROOKLYN,-73.94051643111275,40.59620734008641
BROOKLYN,-74.02231075581852,40.619708598764
BROOKLYN,-74.01307969904447,40.6790054917471
BROOKLYN,-73.93146306276248,40.71377211755807
BROOKLYN,-74.01073520400199,40.631890012964405
BROOKLYN,-73.86448452670508,40.58955030560535
BROOKLYN,-73.9301133967401,40.68217169904413
BROOKLYN,-73.99927370676339,40.6124925982088
BROOKLYN,-73.86094578157552,40.598038644979866
BROOKLYN,-73.9435666605925,40.60071427741007
BROOKLYN,-73.97183637744033,40.62651130819825
BROOKLYN,-73.84747466071553,40.63757940459189
BROOKLYN,-73.97897027148124,40.62124588714367
BROOKLYN,-74.0387948007919,40.620264115575935
BROOKLYN,-73.98702455560068,40.65775501896192
BROOKLYN,-73.99632121816343,40.60602421370918
BROOKLYN,-73.87756494247633,40.68028622722198
BROOKLYN,-73.86609889576134,40.68018306935127
BROOKLYN,-73.9825414644344,40.68332292179263
BROOKLYN,-73.90775777873766,40.65010597752167
BROOKLYN,-73.92734073161864,40.713435918304754
BROOKLYN,-73.99266002689306,40.66139790270768
BROOKLYN,-73.9815161776764,40.62065048379256
BROOKLYN,-73.94688527934672,40.66091423462702
BROOKLYN,-73.95356770672463,40.63496913215421
BROOKLYN,-73.9905025592149,40.66817468686964
BROOKLYN,-73.92766570680133,40.65314657200079
BROOKLYN,-73.90278435188665,40.61520171314011
BROOKLYN,-74.0130256143975,40.63968913643991
BROOKLYN,-73.92201111436245,40.68418592561561
BROOKLYN,-73.90960669139864,40.642820132727394
BROOKLYN,-74.00984051900204,40.68156003487709
BROOKLYN,-73.91643223922948,40.60154036195934
BROOKLYN,-73.89280083699046,40.591750873194535
BROOKLYN,-73.92381237405066,40.61820003795626
BROOKLYN,-73.96381911728366,40.61582168189196
BROOKLYN,-74.01160931567013,40.62000435696672
BROOKLYN,-73.96933609771376,40.65391278895247
BROOKLYN,-74.00071998244906,40.60136517668604
BROOKLYN,-73.87628477132512,40.68673968389325
BROOKLYN,-73.95347630402115,40.60023764951147
BROOKLYN,-74.00143969212115,40.57289526261588
BROOKLYN,-73.89657016935683,40.64960325356599
BROOKLYN,-73.97685870554946,40.590256989424525
BROOKLYN,-73.97375180603939,40.66450350145629
BROOKLYN,-73.93340940467316,40.577511487316805
BROOKLYN,-73.98054415730184,40.65873298936314
BROOKLYN,-74.00197420479037,40.6777233931932
BROOKLYN,-73.9571819663326,40.595589993325
BROOKLYN,-73.99629056489572,40.67391897807964
BROOKLYN,-74.00782320594082,40.661453585593605
BROOKLYN,-73.86685302864178,40.58875332124978
BROOKLYN,-73.99070754590373,40.61000445611848
BROOKLYN,-73.98537822455164,40.63360667026383
BROOKLYN,-73.93095666220243,40.595808919783785
BROOKLYN,-73.93809973453526,40.66889529838491
BROOKLYN,-74.0128425449745,40.67887272926357
BROOKLYN,-73.96516032748586,40.61049805228648
BROOKLYN,-74.028544736683,40.61241749334671
BROOKLYN,-73.96767996222864,40.58580414619248
BROOKLYN,-73.87182917447555,40.667374517554265
BROOKLYN,-73.93622441797233,40.588777258157485
BROOKLYN,-73.91761504168234,40.65030438370133
BROOKLYN,-73.91695393876451,40.62786608762512
BROOKLYN,-73.9981934769058,40.61896049600227
BROOKLYN,-73.97620046743891,40.69183743445672
BROOKLYN,-73.90953279866982,40.59743169346153
BROOKLYN,-73.97018550588824,40.67319224559134
BROOKLYN,-74.00413691136154,40.61589125613195
BROOKLYN,-73.89985909058615,40.62933760654228
BROOKLYN,-73.87529340360977,40.67049663956524
BROOKLYN,-73.9134928619303,40.6515547167777
BROOKLYN,-73.94541829517802,40.624887544599176
BROOKLYN,-73.93213410732305,40.584045635294814
BROOKLYN,-73.99255739692367,40.63543425144584
BROOKLYN,-73.90429797669479,40.68245126573508
BROOKLYN,-73.93488394329239,40.6480238413948
BROOKLYN,-73.90111351213334,40.620745359852805
BROOKLYN,-73.91335767786546,40.64067607497151
BROOKLYN,-73.96095469655447,40.61574718242336
BROOKLYN,-73.91983793803779,40.6922201134051
BROOKLYN,-73.98612887987561,40.60695450998721
BROOKLYN,-73.99617844003521,40.629401612016935
BROOKLYN,-73.97326868877698,40.57453360204152
BROOKLYN,-73.94231365471803,40.60298582835971
BROOKLYN,-73.91205462598535,40.62224397392971
BROOKLYN,-73.94289415220805,40.63410850662685
BROOKLYN,-73.93932647905075,40.69214921853204
BROOKLYN,-73.95642157759268,40.689974137183725
BROOKLYN,-73.92505324208149,40.61785566868028
BROOKLYN,-73.95682621967174,40.69151676590051
BROOKLYN,-73.92178459577043,40.6925676318683
BROOKLYN,-73.9466748636432,40.72119615804099
BROOKLYN,-73.87853522467965,40.673312327303954
BROOKLYN,-73.91612121887688,40.68373898124643
BROOKLYN,-73.92179080852902,40.68125086084746
BROOKLYN,-73.92940904054282,40.58431662952098
BROOKLYN,-73.94704139511144,40.65005353761768
BROOKLYN,-73.98820705010075,40.68736949830858
BROOKLYN,-73.980911195955,40.57683249859992
BROOKLYN,-73.97538245288848,40.680491576193845
BROOKLYN,-73.95329308635453,40.702246004971
BROOKLYN,-73.9838816629436,40.65448146991758
BROOKLYN,-73.87614041759517,40.64371450612044
BROOKLYN,-73.95936197680678,40.71378829891515
BROOKLYN,-73.91813620411968,40.60508807702545
BROOKLYN,-73.97881316780202,40.65491029912408
BROOKLYN,-73.94126494463686,40.65510523512681
BROOKLYN,-73.97055814875289,40.572860601864434
BROOKLYN,-73.92860651278245,40.592159894025606
BROOKLYN,-73.88775733168563,40.67896450418292
BROOKLYN,-73.94165626526218,40.68948770815337
BROOKLYN,-73.91153538246705,40.69034767136232
BROOKLYN,-73.92221786161757,40.67838719433235
BROOKLYN,-74.01164505812858,40.57608413361497
BROOKLYN,-73.94742594909346,40.71869038200884
BROOKLYN,-73.96543936265074,40.5793703419648
BROOKLYN,-73.91981854598959,40.61811457020275
BROOKLYN,-73.94746621523036,40.66701973792255
BROOKLYN,-73.94614390905771,40.649544657843954
BROOKLYN,-73.94016688314834,40.7241954710649
BROOKLYN,-73.93666204418476,40.69042393749531
BROOKLYN,-73.9524942022598,40.578525498093214
BROOKLYN,-73.9647635009812,40.5957435651517
BROOKLYN,-73.96442345479745,40.61187552110415
BROOKLYN,-73.9298423641469,40.658255052247085
BROOKLYN,-73.93489745973,40.675583002263366
BROOKLYN,-73.98435093986487,40.64913156088924
BROOKLYN,-73.99594925591234,40.62200470131585
BROOKLYN,-73.89486178458121,40.60738107405112
BROOKLYN,-74.00492517310676,40.63839393130269
BROOKLYN,-74.00068908053838,40.650543558076166
BROOKLYN,-73.9805274824272,40.64299228286614
BROOKLYN,-73.9430274345707,40.62609065406377
BROOKLYN,-73.95337989760112,40.64877083519752
BROOKLYN,-73.92616597040457,40.70655275233098
BROOKLYN,-73.88467473021629,40.67659838272144
BROOKLYN,-73.95991799320629,40.63934539679962
BROOKLYN,-73.9420373814838,40.72784212737885
BROOKLYN,-73.88385079961206,40.68027172620359
BROOKLYN,-73.87929916716746,40.67530474819917
BROOKLYN,-73.92820105942961,40.64769107999559
BROOKLYN,-73.9080833755697,40.67416943789007
BROOKLYN,-73.94140993939415,40.659498553869966
BROOKLYN,-73.93374579336269,40.6230053600191
BROOKLYN,-73.9508019045132,40.59794885444117
BROOKLYN,-73.94034061389176,40.672841177063525
BROOKLYN,-73.9956692563732,40.70092553154308
BROOKLYN,-73.93468429557949,40.576149897223786
BROOKLYN,-73.98845776720758,40.61579329340061
BROOKLYN,-73.98676967082986,40.62827413800596
BROOKLYN,-73.95471346077267,40.719943244046064
BROOKLYN,-73.86672405081036,40.64113962393228
BROOKLYN,-73.97563995835526,40.61257825187788
BROOKLYN,-74.01323941504441,40.64181167287844
BROOKLYN,-73.87920629234007,40.618905980249615
BROOKLYN,-73.88904045810669,40.6765162519829
BROOKLYN,-73.9494765193267,40.66639108912926
BROOKLYN,-74.00849606674555,40.65401825244498
BROOKLYN,-74.01715543678242,40.62841562335711
BROOKLYN,-74.02131813880322,40.65359352036317
BROOKLYN,-73.98489671690525,40.70221891270947
BROOKLYN,-73.9313633015585,40.62051311219072
BROOKLYN,-73.96577685660871,40.703428727438464
BROOKLYN,-73.92674474653542,40.68109287770866
BROOKLYN,-73.93133505780574,40.688753977033386
BROOKLYN,-73.96486359673547,40.64040885646259
BROOKLYN,-73.96124259029729,40.674866260968216
BROOKLYN,-73.98172023922625,40.60089611421522
BROOKLYN,-73.9584117576502,40.59864764481862
BROOKLYN,-74.01682762735496,40.648104064813154
BROOKLYN,-73.95581005584953,40.66749797962018
BROOKLYN,-73.89816184142781,40.67844500337807
BROOKLYN,-73.98686064269513,40.67016115701861
BROOKLYN,-73.93948117546245,40.60623814615394
BROOKLYN,-73.91717462074585,40.64578941157791
BROOKLYN,-73.97706905755122,40.58055279933236
BROOKLYN,-73.976797407313,40.6620835856561
BROOKLYN,-73.95921151522738,40.73385130383531
BROOKLYN,-73.92245778898996,40.680212491987305
BROOKLYN,-74.01512714690064,40.61262046849659
BROOKLYN,-73.93063713264807,40.64499716386609
BROOKLYN,-73.94166600006392,40.69290887944648
BROOKLYN,-74.02135040862233,40.61310834259447
BROOKLYN,-73.86704857113533,40.66753762568973
BROOKLYN,-73.92183305606899,40.66317287449999
BROOKLYN,-73.98605243513882,40.649147456615694
BROOKLYN,-73.99830343852723,40.68443669678342
BROOKLYN,-73.99669174168588,40.690311833040205
BROOKLYN,-73.99601378717507,40.58469479624456
BROOKLYN,-73.95601920813098,40.61282714872521
BROOKLYN,-73.8657594163781,40.58518942272189
BROOKLYN,-74.01239842980004,40.62479654239064
BROOKLYN,-73.88838645778385,40.656744217482185
BROOKLYN,-74.03961130635876,40.62051600747307
BROOKLYN,-73.92567949491591,40.589829086117646
BROOKLYN,-73.99640646826127,40.61291196644732
BROOKLYN,-73.91795314696681,40.68672672427509
BROOKLYN,-73.94428888053162,40.627936566582406
BROOKLYN,-73.88693204582198,40.672713508446265
BROOKLYN,-73.95153045891509,40.62416583494773
BROOKLYN,-73.86038384625077,40.664807988245336
BROOKLYN,-73.87795575622148,40.69096852124426
BROOKLYN,-73.96925548944047,40.593770386987664
BROOKLYN,-73.88205365438257,40.672484308608745
BROOKLYN,-73.9292519239825,40.71180401832336
BROOKLYN,-73.95023865747156,40.71559336520072
BROOKLYN,-73.95536796957293,40.57829393367677
BROOKLYN,-73.96263492437181,40.57936304572638
BROOKLYN,-73.96066324003262,40.68096212948148
BROOKLYN,-73.9328896944876,40.593336924300544
BROOKLYN,-73.88904456912154,40.58350650906461
BROOKLYN,-73.99514974648766,40.68029005828566
BROOKLYN,-73.89237247709663,40.597043613731465
BROOKLYN,-73.96899060412458,40.61128001502981
BROOKLYN,-73.9703868519634,40.704177309850586
BROOKLYN,-73.95650854006693,40.68350044859404
BROOKLYN,-73.92899773922726,40.65673042208162
BROOKLYN,-73.94864936293929,40.61750472055056
BROOKLYN,-73.9368454960008,40.684847351064064
BROOKLYN,-73.94084340127549,40.64497402878472
BROOKLYN,-73.92139437496239,40.69514491686764
BROOKLYN,-73.89039359999505,40.587473555414505
BROOKLYN,-73.95222130737957,40.673543836454165
BROOKLYN,-73.93774501718953,40.66118407026895
BROOKLYN,-73.90215186386301,40.67468932423636
BROOKLYN,-73.9904600548157,40.60853368382135
BROOKLYN,-73.88259485851724,40.66305109265723
BROOKLYN,-73.93449634850354,40.62459398994501
BROOKLYN,-73.96409488812745,40.59208829849015
BROOKLYN,-73.91897445803,40.628848669400206
BROOKLYN,-73.93837523413274,40.71281047284084
BROOKLYN,-73.96291254217451,40.66995630272698
BROOKLYN,-73.97480689335985,40.64276799187178
BROOKLYN,-73.92797430191463,40.69115434463427
BROOKLYN,-73.91217069356617,40.68820209157314
BROOKLYN,-73.85834572237879,40.60009166092314
BROOKLYN,-74.01574662013388,40.65450787958465
BROOKLYN,-73.9427376815967,40.62584517004584
BROOKLYN,-74.01403184226088,40.62748670024435
BROOKLYN,-73.9329095149547,40.65476781605254
BROOKLYN,-73.9575646158372,40.6497502185372
BROOKLYN,-74.02518885622342,40.64320789780636
BROOKLYN,-73.91641169105019,40.67923635881972
BROOKLYN,-74.00713216554522,40.65873974839215
BROOKLYN,-73.90312596842321,40.64645030811978
BROOKLYN,-73.981214537734,40.58040791620232
BROOKLYN,-73.95337053680318,40.64115677097739
BROOKLYN,-73.87263156855005,40.69148186736086
BROOKLYN,-74.02058896216614,40.61318084615622
BROOKLYN,-73.93278045527667,40.65967896845864
BROOKLYN,-73.92888875028383,40.701202072882325
BROOKLYN,-73.95471820095183,40.61945191582706
BROOKLYN,-73.95877031076866,40.61148062846359
BROOKLYN,-73.94272327807268,40.6092442118014
BROOKLYN,-73.9437007684226,40.59305312420186
BROOKLYN,-73.96614857867884,40.68998668234057
BROOKLYN,-73.95867370570895,40.62646236172622
BROOKLYN,-74.02202602922371,40.62691414982442
BROOKLYN,-73.91860844035014,40.656765882615424
BROOKLYN,-73.92424118749346,40.66656002111434
BROOKLYN,-73.92767198232565,40.69203054354132
BROOKLYN,-73.98926060573773,40.60749698393386
BROOKLYN,-73.96973727543661,40.58650012051087
BROOKLYN,-73.9715906497307,40.61523336273365
BROOKLYN,-73.97785152958134,40.67049779994576
BROOKLYN,-74.00893821694049,40.5786387621427
BROOKLYN,-73.98925269072917,40.60928786191983
BROOKLYN,-73.93886013575464,40.710237167564486
BROOKLYN,-74.00226562179215,40.64444952956794
BROOKLYN,-73.89984557558198,40.65327113154285
BROOKLYN,-73.95247935205785,40.5881637500635
BROOKLYN,-73.91145227803973,40.62239658680157
BROOKLYN,-73.95542850197629,40.64855720263621
BROOKLYN,-73.93600190150887,40.61855506549911
BROOKLYN,-74.03270912660395,40.61969248234972
BROOKLYN,-73.9845883820792,40.58541710535325
BROOKLYN,-73.90233826354499,40.62887915226526
BROOKLYN,-74.00193292646763,40.67284274162907
BROOKLYN,-73.91068365467517,40.601780516950704
BROOKLYN,-73.9553745843135,40.63445400795023
BROOKLYN,-73.99703694309459,40.59597905497818
BROOKLYN,-73.99917709320455,40.66439891620447
BROOKLYN,-73.92518670593402,40.60716018409616
BROOKLYN,-74.0218623652672,40.6427728500292
BROOKLYN,-73.93208145859818,40.688622720473816
BROOKLYN,-73.9630698247479,40.6594302476798
BROOKLYN,-73.94994065106954,40.71788868817502
BROOKLYN,-73.94215928934105,40.61245776811332
BROOKLYN,-73.97747826014808,40.67204374761776
BROOKLYN,-73.92111993852649,40.696673582896025
BROOKLYN,-74.0151268439463,40.63421561233348
BROOKLYN,-73.92086796122483,40.62422911753804
BROOKLYN,-73.98689430286015,40.62288576505906
BROOKLYN,-74.01821324117695,40.65077919497232
BROOKLYN,-73.88218001186397,40.65652374234305
BROOKLYN,-73.97833709193897,40.66327785271474
BROOKLYN,-73.88135185652283,40.673249739859536
BROOKLYN,-73.94675827978647,40.64285546451706
BROOKLYN,-73.97151746970528,40.57485977116072
BROOKLYN,-73.97985512385561,40.66481329968429
BROOKLYN,-73.91547493634677,40.6497514830868
BROOKLYN,-73.9916305732487,40.6753286331005
BROOKLYN,-73.97628739812288,40.61065473006602
BROOKLYN,-73.88493184284326,40.63998043615611
BROOKLYN,-73.9638275188395,40.68436417334661
BROOKLYN,-73.88234960045335,40.68069980082206
BROOKLYN,-73.97775394337658,40.66478692858696
BROOKLYN,-73.93873652649704,40.65847943578795
BROOKLYN,-73.9670712527293,40.69784354661851
BROOKLYN,-74.02103135861019,40.61306339982371
BROOKLYN,-74.02163652184605,40.61948798994902
BROOKLYN,-73.99306738684034,40.62066235141688
BROOKLYN,-73.99697502095128,40.64797260840977
BROOKLYN,-73.89049845774012,40.67732449741856
BROOKLYN,-73.95729674578205,40.66383295851013
BROOKLYN,-73.92547752552184,40.62427807838375
BROOKLYN,-73.97468535121202,40.65231158263631
BROOKLYN,-73.95369764324111,40.71834430760318
BROOKLYN,-73.89777271314449,40.666918122686845
BROOKLYN,-73.94951107189151,40.60975438212603
BROOKLYN,-73.99526510154014,40.60942411291898
BROOKLYN,-73.91904401426869,40.69565433223604
BROOKLYN,-73.95465233629483,40.63777865672167
BROOKLYN,-73.93988896440715,40.644340683273256
BROOKLYN,-73.97128901400221,40.63762337153286
BROOKLYN,-73.9752461294854,40.673002706527946
BROOKLYN,-73.91236806384687,40.625796776299545
BROOKLYN,-73.99645072328208,40.5917817194582
BROOKLYN,-73.95033853445179,40.72548490313719
BROOKLYN,-73.92178382989657,40.6692308494885
BROOKLYN,-73.99985120076845,40.5943879675693
BROOKLYN,-73.96507131024069,40.6316514290594
BROOKLYN,-73.92618868725555,40.65696706542428
BROOKLYN,-73.86227796685648,40.67700379416917
BROOKLYN,-73.92909604904598,40.65313979994922
BROOKLYN,-74.03389794920002,40.61739215999367
BROOKLYN,-73.98912297044761,40.64473903555684
BROOKLYN,-73.93403604362554,40.6455566760964
BROOKLYN,-73.98032988642093,40.67529321707921
BROOKLYN,-73.91570534412946,40.6234711544368
BROOKLYN,-73.98076752682513,40.58747768275334
BROOKLYN,-73.97935341844466,40.5942422632104
BROOKLYN,-73.9425158607149,40.73413625623566
BROOKLYN,-73.8926474884584,40.63407773036949
BROOKLYN,-73.91622910502083,40.596825395762544
BROOKLYN,-73.98911427240716,40.57556764458948
BROOKLYN,-73.95537472614876,40.60373658511007
BROOKLYN,-74.0348274610259,40.64303558939584
BROOKLYN,-73.893090147816,40.63916745432783
BROOKLYN,-73.96742615633576,40.63083208118777
BROOKLYN,-74.01023720671583,40.67875159702628
BROOKLYN,-73.88763853887697,40.68300374143131
BROOKLYN,-73.97348672223423,40.6411314299968
BROOKLYN,-73.94880455394389,40.65883589248042
BROOKLYN,-73.87167118130492,40.6510838809032
BROOKLYN,-73.89432122032322,40.65548353168472
BROOKLYN,-74.0082905575197,40.60601065398368
BROOKLYN,-74.01588013989459,40.6193931378523
BROOKLYN,-73.96722223406567,40.6894210970207
BROOKLYN,-73.94499971569347,40.64740528291116
BROOKLYN,-73.9754544016881,40.61475854701774
BROOKLYN,-73.98798958803579,40.68241967719097
BROOKLYN,-73.89013424848986,40.592609954629125
BROOKLYN,-73.96921445445953,40.70759538237193
BROOKLYN,-73.97763765976734,40.62991434751032
BROOKLYN,-73.9312570731803,40.64248052711508
BROOKLYN,-73.97948006745747,40.59036626993813
BROOKLYN,-73.97561568676245,40.67531777398956
BROOKLYN,-73.89269291556076,40.657391550918895
BROOKLYN,-73.96315093520528,40.59818269916141
BROOKLYN,-73.97171815871559,40.65185080449346
BROOKLYN,-73.9922622381727,40.61789181178127
BROOKLYN,-73.93278731701065,40.60425186175068
BROOKLYN,-73.87308428719695,40.6827066117153
BROOKLYN,-73.91406759039322,40.6957656947502
BROOKLYN,-73.9749727512713,40.69092876423598
BROOKLYN,-73.98359213065909,40.703307451553634
BROOKLYN,-73.86594986182533,40.62714969770973
BROOKLYN,-73.97501135835486,40.66054450109692
BROOKLYN,-73.89284693106876,40.68232659110733
BROOKLYN,-73.97007506950554,40.59585637083858
BROOKLYN,-73.96312400087021,40.70872514154249
BROOKLYN,-73.95361718564111,40.59978067318205
BROOKLYN,-73.91598515573378,40.643221733314896
BROOKLYN,-73.9677271346019,40.643385573698616
BROOKLYN,-73.87471877757118,40.6601436888898
BROOKLYN,-74.02470070128223,40.620339137834826
BROOKLYN,-73.96712621338294,40.6355605036176
